date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:17:25	17246/17246	---M--	200	added ('OK')	image/svg+xml	etag:%2264d33f25-435e%22	https://demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flags/1x1/py.svg	D:/Themeforest%20Files/HTTrack%20Websites/Vuexy/Vuexy/demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flags/1x1/py.svg	(from https://demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flag-icons.css)
16:17:25	359/359	---M--	200	added ('OK')	image/svg+xml	etag:%2264d33f25-167%22	https://demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flags/4x3/qa.svg	D:/Themeforest%20Files/HTTrack%20Websites/Vuexy/Vuexy/demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flags/4x3/qa.svg	(from https://demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flag-icons.css)
16:17:25	356/356	---M--	200	added ('OK')	image/svg+xml	etag:%2264d33f25-164%22	https://demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flags/1x1/qa.svg	D:/Themeforest%20Files/HTTrack%20Websites/Vuexy/Vuexy/demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flags/1x1/qa.svg	(from https://demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flag-icons.css)
16:17:25	292/292	---M--	200	added ('OK')	image/svg+xml	etag:%2264d33f25-124%22	https://demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flags/4x3/re.svg	D:/Themeforest%20Files/HTTrack%20Websites/Vuexy/Vuexy/demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flags/4x3/re.svg	(from https://demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flag-icons.css)
16:17:26	292/292	---M--	200	added ('OK')	image/svg+xml	etag:%2264d33f25-124%22	https://demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flags/1x1/re.svg	D:/Themeforest%20Files/HTTrack%20Websites/Vuexy/Vuexy/demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flags/1x1/re.svg	(from https://demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flag-icons.css)
16:17:26	305/305	---M--	200	added ('OK')	image/svg+xml	etag:%2264d33f25-131%22	https://demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flags/4x3/ro.svg	D:/Themeforest%20Files/HTTrack%20Websites/Vuexy/Vuexy/demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flags/4x3/ro.svg	(from https://demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flag-icons.css)
16:17:26	305/305	---M--	200	added ('OK')	image/svg+xml	etag:%2264d33f25-131%22	https://demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flags/1x1/ro.svg	D:/Themeforest%20Files/HTTrack%20Websites/Vuexy/Vuexy/demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flags/1x1/ro.svg	(from https://demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flag-icons.css)
16:17:27	187134/187134	---M--	200	added ('OK')	image/svg+xml	etag:%2264d33f25-2dafe%22	https://demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flags/4x3/rs.svg	D:/Themeforest%20Files/HTTrack%20Websites/Vuexy/Vuexy/demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flags/4x3/rs.svg	(from https://demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flag-icons.css)
16:17:28	186989/186989	---M--	200	added ('OK')	image/svg+xml	etag:%2264d33f25-2da6d%22	https://demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flags/1x1/rs.svg	D:/Themeforest%20Files/HTTrack%20Websites/Vuexy/Vuexy/demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flags/1x1/rs.svg	(from https://demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flag-icons.css)
16:17:28	286/286	---M--	200	added ('OK')	image/svg+xml	etag:%2264d33f25-11e%22	https://demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flags/4x3/ru.svg	D:/Themeforest%20Files/HTTrack%20Websites/Vuexy/Vuexy/demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flags/4x3/ru.svg	(from https://demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flag-icons.css)
16:17:29	290/290	---M--	200	added ('OK')	image/svg+xml	etag:%2264d33f25-122%22	https://demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flags/1x1/ru.svg	D:/Themeforest%20Files/HTTrack%20Websites/Vuexy/Vuexy/demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flags/1x1/ru.svg	(from https://demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flag-icons.css)
16:17:29	747/747	---M--	200	added ('OK')	image/svg+xml	etag:%2264d33f25-2eb%22	https://demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flags/4x3/rw.svg	D:/Themeforest%20Files/HTTrack%20Websites/Vuexy/Vuexy/demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flags/4x3/rw.svg	(from https://demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flag-icons.css)
16:17:29	748/748	---M--	200	added ('OK')	image/svg+xml	etag:%2264d33f25-2ec%22	https://demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flags/1x1/rw.svg	D:/Themeforest%20Files/HTTrack%20Websites/Vuexy/Vuexy/demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flags/1x1/rw.svg	(from https://demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flag-icons.css)
16:17:29	10238/10238	---M--	200	added ('OK')	image/svg+xml	etag:%2264d33f25-27fe%22	https://demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flags/4x3/sa.svg	D:/Themeforest%20Files/HTTrack%20Websites/Vuexy/Vuexy/demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flags/4x3/sa.svg	(from https://demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flag-icons.css)
16:17:30	10179/10179	---M--	200	added ('OK')	image/svg+xml	etag:%2264d33f25-27c3%22	https://demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flags/1x1/sa.svg	D:/Themeforest%20Files/HTTrack%20Websites/Vuexy/Vuexy/demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flags/1x1/sa.svg	(from https://demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flag-icons.css)
16:17:30	953/953	---M--	200	added ('OK')	image/svg+xml	etag:%2264d33f25-3b9%22	https://demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flags/4x3/sb.svg	D:/Themeforest%20Files/HTTrack%20Websites/Vuexy/Vuexy/demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flags/4x3/sb.svg	(from https://demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flag-icons.css)
16:17:30	952/952	---M--	200	added ('OK')	image/svg+xml	etag:%2264d33f25-3b8%22	https://demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flags/1x1/sb.svg	D:/Themeforest%20Files/HTTrack%20Websites/Vuexy/Vuexy/demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flags/1x1/sb.svg	(from https://demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flag-icons.css)
16:17:30	571/571	---M--	200	added ('OK')	image/svg+xml	etag:%2264d33f25-23b%22	https://demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flags/4x3/sc.svg	D:/Themeforest%20Files/HTTrack%20Websites/Vuexy/Vuexy/demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flags/4x3/sc.svg	(from https://demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flag-icons.css)
16:17:31	570/570	---M--	200	added ('OK')	image/svg+xml	etag:%2264d33f25-23a%22	https://demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flags/1x1/sc.svg	D:/Themeforest%20Files/HTTrack%20Websites/Vuexy/Vuexy/demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flags/1x1/sc.svg	(from https://demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flag-icons.css)
16:17:31	497/497	---M--	200	added ('OK')	image/svg+xml	etag:%2264d33f25-1f1%22	https://demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flags/4x3/sd.svg	D:/Themeforest%20Files/HTTrack%20Websites/Vuexy/Vuexy/demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flags/4x3/sd.svg	(from https://demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flag-icons.css)
16:17:31	493/493	---M--	200	added ('OK')	image/svg+xml	etag:%2264d33f25-1ed%22	https://demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flags/1x1/sd.svg	D:/Themeforest%20Files/HTTrack%20Websites/Vuexy/Vuexy/demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flags/1x1/sd.svg	(from https://demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flag-icons.css)
16:17:32	691/691	---M--	200	added ('OK')	image/svg+xml	etag:%2264d33f25-2b3%22	https://demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flags/4x3/se.svg	D:/Themeforest%20Files/HTTrack%20Websites/Vuexy/Vuexy/demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flags/4x3/se.svg	(from https://demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flag-icons.css)
16:17:32	698/698	---M--	200	added ('OK')	image/svg+xml	etag:%2264d33f25-2ba%22	https://demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flags/1x1/se.svg	D:/Themeforest%20Files/HTTrack%20Websites/Vuexy/Vuexy/demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flags/1x1/se.svg	(from https://demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flag-icons.css)
16:17:32	887/887	---M--	200	added ('OK')	image/svg+xml	etag:%2264d33f25-377%22	https://demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flags/4x3/sg.svg	D:/Themeforest%20Files/HTTrack%20Websites/Vuexy/Vuexy/demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flags/4x3/sg.svg	(from https://demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flag-icons.css)
16:17:32	948/948	---M--	200	added ('OK')	image/svg+xml	etag:%2264d33f25-3b4%22	https://demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flags/1x1/sg.svg	D:/Themeforest%20Files/HTTrack%20Websites/Vuexy/Vuexy/demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flags/1x1/sg.svg	(from https://demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flag-icons.css)
16:17:33	29501/29501	---M--	200	added ('OK')	image/svg+xml	etag:%2264d33f25-733d%22	https://demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flags/4x3/sh.svg	D:/Themeforest%20Files/HTTrack%20Websites/Vuexy/Vuexy/demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flags/4x3/sh.svg	(from https://demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flag-icons.css)
16:17:33	30113/30113	---M--	200	added ('OK')	image/svg+xml	etag:%2264d33f25-75a1%22	https://demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flags/1x1/sh.svg	D:/Themeforest%20Files/HTTrack%20Websites/Vuexy/Vuexy/demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flags/1x1/sh.svg	(from https://demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flag-icons.css)
16:17:33	2053/2053	---M--	200	added ('OK')	image/svg+xml	etag:%2264d33f25-805%22	https://demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flags/4x3/si.svg	D:/Themeforest%20Files/HTTrack%20Websites/Vuexy/Vuexy/demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flags/4x3/si.svg	(from https://demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flag-icons.css)
16:17:34	2065/2065	---M--	200	added ('OK')	image/svg+xml	etag:%2264d33f25-811%22	https://demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flags/1x1/si.svg	D:/Themeforest%20Files/HTTrack%20Websites/Vuexy/Vuexy/demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flags/1x1/si.svg	(from https://demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flag-icons.css)
16:17:34	321/321	---M--	200	added ('OK')	image/svg+xml	etag:%2264d33f25-141%22	https://demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flags/4x3/sj.svg	D:/Themeforest%20Files/HTTrack%20Websites/Vuexy/Vuexy/demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flags/4x3/sj.svg	(from https://demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flag-icons.css)
16:17:34	321/321	---M--	200	added ('OK')	image/svg+xml	etag:%2264d33f25-141%22	https://demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flags/1x1/sj.svg	D:/Themeforest%20Files/HTTrack%20Websites/Vuexy/Vuexy/demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flags/1x1/sj.svg	(from https://demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flag-icons.css)
16:17:34	1202/1202	---M--	200	added ('OK')	image/svg+xml	etag:%2264d33f25-4b2%22	https://demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flags/4x3/sk.svg	D:/Themeforest%20Files/HTTrack%20Websites/Vuexy/Vuexy/demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flags/4x3/sk.svg	(from https://demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flag-icons.css)
16:17:35	1173/1173	---M--	200	added ('OK')	image/svg+xml	etag:%2264d33f25-495%22	https://demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flags/1x1/sk.svg	D:/Themeforest%20Files/HTTrack%20Websites/Vuexy/Vuexy/demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flags/1x1/sk.svg	(from https://demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flag-icons.css)
16:17:35	275/275	---M--	200	added ('OK')	image/svg+xml	etag:%2264d33f25-113%22	https://demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flags/4x3/sl.svg	D:/Themeforest%20Files/HTTrack%20Websites/Vuexy/Vuexy/demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flags/4x3/sl.svg	(from https://demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flag-icons.css)
16:17:35	438/438	---M--	200	added ('OK')	image/svg+xml	etag:%2264d33f25-1b6%22	https://demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flags/1x1/sl.svg	D:/Themeforest%20Files/HTTrack%20Websites/Vuexy/Vuexy/demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flags/1x1/sl.svg	(from https://demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flag-icons.css)
16:17:35	15801/15801	---M--	200	added ('OK')	image/svg+xml	etag:%2264d33f25-3db9%22	https://demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flags/4x3/sm.svg	D:/Themeforest%20Files/HTTrack%20Websites/Vuexy/Vuexy/demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flags/4x3/sm.svg	(from https://demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flag-icons.css)
16:17:36	15729/15729	---M--	200	added ('OK')	image/svg+xml	etag:%2264d33f25-3d71%22	https://demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flags/1x1/sm.svg	D:/Themeforest%20Files/HTTrack%20Websites/Vuexy/Vuexy/demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flags/1x1/sm.svg	(from https://demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flag-icons.css)
16:17:36	424/424	---M--	200	added ('OK')	image/svg+xml	etag:%2264d33f25-1a8%22	https://demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flags/4x3/sn.svg	D:/Themeforest%20Files/HTTrack%20Websites/Vuexy/Vuexy/demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flags/4x3/sn.svg	(from https://demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flag-icons.css)
16:17:36	414/414	---M--	200	added ('OK')	image/svg+xml	etag:%2264d33f25-19e%22	https://demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flags/1x1/sn.svg	D:/Themeforest%20Files/HTTrack%20Websites/Vuexy/Vuexy/demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flags/1x1/sn.svg	(from https://demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flag-icons.css)
16:17:36	497/497	---M--	200	added ('OK')	image/svg+xml	etag:%2264d33f25-1f1%22	https://demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flags/4x3/so.svg	D:/Themeforest%20Files/HTTrack%20Websites/Vuexy/Vuexy/demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flags/4x3/so.svg	(from https://demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flag-icons.css)
16:17:37	498/498	---M--	200	added ('OK')	image/svg+xml	etag:%2264d33f25-1f2%22	https://demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flags/1x1/so.svg	D:/Themeforest%20Files/HTTrack%20Websites/Vuexy/Vuexy/demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flags/1x1/so.svg	(from https://demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flag-icons.css)
16:17:37	315/315	---M--	200	added ('OK')	image/svg+xml	etag:%2264d33f25-13b%22	https://demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flags/4x3/sr.svg	D:/Themeforest%20Files/HTTrack%20Websites/Vuexy/Vuexy/demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flags/4x3/sr.svg	(from https://demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flag-icons.css)
16:17:37	320/320	---M--	200	added ('OK')	image/svg+xml	etag:%2264d33f25-140%22	https://demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flags/1x1/sr.svg	D:/Themeforest%20Files/HTTrack%20Websites/Vuexy/Vuexy/demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flags/1x1/sr.svg	(from https://demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flag-icons.css)
16:17:37	386/386	---M--	200	added ('OK')	image/svg+xml	etag:%2264d33f25-182%22	https://demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flags/4x3/ss.svg	D:/Themeforest%20Files/HTTrack%20Websites/Vuexy/Vuexy/demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flags/4x3/ss.svg	(from https://demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flag-icons.css)
16:17:38	397/397	---M--	200	added ('OK')	image/svg+xml	etag:%2264d33f25-18d%22	https://demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flags/1x1/ss.svg	D:/Themeforest%20Files/HTTrack%20Websites/Vuexy/Vuexy/demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flags/1x1/ss.svg	(from https://demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flag-icons.css)
16:17:38	916/916	---M--	200	added ('OK')	image/svg+xml	etag:%2264d33f25-394%22	https://demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flags/4x3/st.svg	D:/Themeforest%20Files/HTTrack%20Websites/Vuexy/Vuexy/demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flags/4x3/st.svg	(from https://demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flag-icons.css)
16:17:38	920/920	---M--	200	added ('OK')	image/svg+xml	etag:%2264d33f25-398%22	https://demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flags/1x1/st.svg	D:/Themeforest%20Files/HTTrack%20Websites/Vuexy/Vuexy/demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flags/1x1/st.svg	(from https://demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flag-icons.css)
16:17:39	82697/82697	---M--	200	added ('OK')	image/svg+xml	etag:%2264d33f25-14309%22	https://demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flags/4x3/sv.svg	D:/Themeforest%20Files/HTTrack%20Websites/Vuexy/Vuexy/demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flags/4x3/sv.svg	(from https://demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flag-icons.css)
16:17:39	83238/83238	---M--	200	added ('OK')	image/svg+xml	etag:%2264d33f25-14526%22	https://demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flags/1x1/sv.svg	D:/Themeforest%20Files/HTTrack%20Websites/Vuexy/Vuexy/demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flags/1x1/sv.svg	(from https://demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flag-icons.css)
16:17:39	13209/13209	---M--	200	added ('OK')	image/svg+xml	etag:%2264d33f25-3399%22	https://demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flags/4x3/sx.svg	D:/Themeforest%20Files/HTTrack%20Websites/Vuexy/Vuexy/demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flags/4x3/sx.svg	(from https://demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flag-icons.css)
16:17:40	12992/12992	---M--	200	added ('OK')	image/svg+xml	etag:%2264d33f25-32c0%22	https://demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flags/1x1/sx.svg	D:/Themeforest%20Files/HTTrack%20Websites/Vuexy/Vuexy/demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flags/1x1/sx.svg	(from https://demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flag-icons.css)
16:17:40	565/565	---M--	200	added ('OK')	image/svg+xml	etag:%2264d33f25-235%22	https://demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flags/4x3/sy.svg	D:/Themeforest%20Files/HTTrack%20Websites/Vuexy/Vuexy/demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flags/4x3/sy.svg	(from https://demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flag-icons.css)
16:17:40	579/579	---M--	200	added ('OK')	image/svg+xml	etag:%2264d33f25-243%22	https://demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flags/1x1/sy.svg	D:/Themeforest%20Files/HTTrack%20Websites/Vuexy/Vuexy/demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flags/1x1/sy.svg	(from https://demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flag-icons.css)
16:17:40	6742/6742	---M--	200	added ('OK')	image/svg+xml	etag:%2264d33f25-1a56%22	https://demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flags/4x3/sz.svg	D:/Themeforest%20Files/HTTrack%20Websites/Vuexy/Vuexy/demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flags/4x3/sz.svg	(from https://demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flag-icons.css)
16:17:41	6689/6689	---M--	200	added ('OK')	image/svg+xml	etag:%2264d33f25-1a21%22	https://demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flags/1x1/sz.svg	D:/Themeforest%20Files/HTTrack%20Websites/Vuexy/Vuexy/demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flags/1x1/sz.svg	(from https://demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flag-icons.css)
16:17:41	14497/14497	---M--	200	added ('OK')	image/svg+xml	etag:%2264d33f25-38a1%22	https://demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flags/4x3/tc.svg	D:/Themeforest%20Files/HTTrack%20Websites/Vuexy/Vuexy/demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flags/4x3/tc.svg	(from https://demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flag-icons.css)
16:17:41	14756/14756	---M--	200	added ('OK')	image/svg+xml	etag:%2264d33f25-39a4%22	https://demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flags/1x1/tc.svg	D:/Themeforest%20Files/HTTrack%20Websites/Vuexy/Vuexy/demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flags/1x1/tc.svg	(from https://demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flag-icons.css)
16:17:42	267/267	---M--	200	added ('OK')	image/svg+xml	etag:%2264d33f25-10b%22	https://demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flags/4x3/td.svg	D:/Themeforest%20Files/HTTrack%20Websites/Vuexy/Vuexy/demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flags/4x3/td.svg	(from https://demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flag-icons.css)
16:17:42	279/279	---M--	200	added ('OK')	image/svg+xml	etag:%2264d33f25-117%22	https://demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flags/1x1/td.svg	D:/Themeforest%20Files/HTTrack%20Websites/Vuexy/Vuexy/demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flags/1x1/td.svg	(from https://demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flag-icons.css)
16:17:42	1088/1088	---M--	200	added ('OK')	image/svg+xml	etag:%2264d33f25-440%22	https://demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flags/4x3/tf.svg	D:/Themeforest%20Files/HTTrack%20Websites/Vuexy/Vuexy/demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flags/4x3/tf.svg	(from https://demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flag-icons.css)
16:17:42	1196/1196	---M--	200	added ('OK')	image/svg+xml	etag:%2264d33f25-4ac%22	https://demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flags/1x1/tf.svg	D:/Themeforest%20Files/HTTrack%20Websites/Vuexy/Vuexy/demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flags/1x1/tf.svg	(from https://demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/fonts/flag-icons.css)
